cutoff_bohr,fold,seed,scheme,n_train,n_test,best_standardized_mse,final_standardized_mse,best_step
2.0,3,29,B,123,33,2.7113945845831854e-06,2.7113945845831854e-06,20000
2.0,3,47,B,123,33,2.9389365014301383e-06,2.9389365014301383e-06,20000
2.0,3,71,B,123,33,3.3624572544401676e-06,3.3624572544401676e-06,20000
2.0,3,101,B,123,33,3.8485305892574146e-06,3.8485305892574146e-06,20000
2.0,4,11,A,123,33,4.464467058729459e-05,4.464467058729459e-05,20000
2.0,4,29,A,123,33,5.239970102224279e-05,5.239970102224279e-05,20000
2.0,4,47,A,123,33,6.454045820015577e-05,6.454045820015577e-05,20000
2.0,4,71,A,123,33,4.15600999598445e-05,4.15600999598445e-05,20000
2.0,4,101,A,123,33,4.289932902229334e-05,4.289932902229334e-05,20000
2.0,4,11,B,123,33,3.1683963146097595e-06,3.1683963146097595e-06,20000
2.0,4,29,B,123,33,2.3447565399665256e-06,2.3447565399665256e-06,20000
2.0,4,47,B,123,33,2.7047025312508193e-06,2.7047025312508193e-06,20000
2.0,4,71,B,123,33,3.1657567714260637e-06,3.1657567714260637e-06,20000
2.0,4,101,B,123,33,3.762939466402344e-06,3.762939466402344e-06,20000
3.0,0,11,A,124,32,9.538118113952675e-08,9.538118113952675e-08,20000
3.0,0,29,A,124,32,5.681137942405531e-07,5.681137942405531e-07,20000
3.0,0,47,A,124,32,2.7452292999186196e-07,2.7452292999186196e-07,20000
3.0,0,71,A,124,32,3.437861473171356e-07,3.437861473171356e-07,20000
3.0,0,101,A,124,32,1.3555767566088895e-07,1.3555767566088895e-07,20000
3.0,0,11,B,124,32,1.4626140841932902e-06,1.4626140841932902e-06,20000
3.0,0,29,B,124,32,1.7307117184092503e-06,1.7307117184092503e-06,20000
3.0,0,47,B,124,32,1.3665987448542264e-06,1.3665987448542264e-06,20000
