wavelength_nm,intensity_arb_gaussian_fwhm_0.35eV_COSMETIC
247.348,0.0
247.583,0.0
247.818,0.0
248.052,0.0
248.287,0.0
248.522,0.0
248.757,0.0
248.992,0.0
249.226,0.0
249.461,0.0
249.696,0.0
249.931,0.0
250.166,0.0
250.4,0.0
250.635,0.0
250.87,0.0
251.105,0.0
251.34,0.0
251.574,0.0
251.809,0.0
252.044,0.0
252.279,0.0
252.514,0.0
252.748,0.0
252.983,0.0
253.218,0.0
253.453,0.0
253.688,0.0
253.922,0.0
254.157,0.0
254.392,0.0
254.627,0.0
254.862,0.0
255.096,0.0
255.331,0.0
255.566,0.0
255.801,0.0
256.036,0.0
256.27,0.0
256.505,0.0
256.74,0.0
256.975,0.0
257.21,0.0
257.444,0.0
257.679,0.0
257.914,0.0
258.149,0.0
258.384,0.0
258.618,0.0
258.853,0.0
259.088,0.0
259.323,0.0
259.558,0.0
259.792,0.0
260.027,0.0
260.262,0.0
260.497,0.0
260.732,0.0
260.966,0.0
261.201,0.0
261.436,0.0
261.671,0.0
261.906,0.0
262.14,0.0
262.375,0.0
262.61,0.0
262.845,0.0
263.08,0.0
263.314,0.0
263.549,0.0
263.784,0.0
264.019,0.0
264.254,0.0
264.488,0.0
264.723,0.0
264.958,0.0
265.193,0.0
265.428,0.0
265.662,0.0
265.897,0.0
266.132,0.0
266.367,0.0
266.602,0.0
266.836,0.0
267.071,0.0
267.306,0.0
267.541,0.0
267.776,0.0
268.01,0.0
268.245,0.0
268.48,0.0
268.715,0.0
268.95,0.0
269.184,0.0
269.419,0.0
269.654,0.0
269.889,0.0
270.124,0.0
270.358,0.0
270.593,0.0
270.828,0.0
271.063,0.0
271.298,0.0
271.532,0.0
271.767,0.0
272.002,0.0
272.237,0.0
272.472,0.0
272.706,0.0
272.941,0.0
273.176,0.0
273.411,0.0
273.646,0.0
273.88,0.0
274.115,0.0
274.35,0.0
274.585,0.0
274.82,0.0
275.054,0.0
275.289,0.0
275.524,0.0
275.759,0.0
275.994,0.0
276.228,0.0
276.463,0.0
276.698,0.0
276.933,0.0
277.168,0.0
277.402,0.0
277.637,0.0
277.872,0.0
278.107,0.0
278.342,0.0
278.576,0.0
278.811,0.0
279.046,0.0
279.281,0.0
279.516,0.0
279.75,0.0
279.985,0.0
280.22,0.0
280.455,0.0
280.69,0.0
280.924,0.0
281.159,0.0
281.394,0.0
281.629,0.0
281.864,0.0
282.098,0.0
282.333,0.0
282.568,0.0
282.803,0.0
283.038,0.0
283.272,0.0
283.507,0.0
283.742,0.0
283.977,0.0
284.212,0.0
284.446,0.0
