wavelength_nm,intensity_arb_gaussian_fwhm_0.35eV_COSMETIC
308.202,0.0
308.443,0.0
308.683,0.0
308.924,0.0
309.164,0.0
309.404,0.0
309.645,0.0
309.885,0.0
310.126,0.0
310.366,0.0
310.606,0.0
310.847,0.0
311.087,0.0
311.328,0.0
311.568,0.0
311.809,0.0
312.049,0.0
312.289,0.0
312.53,0.0
312.77,0.0
313.011,0.0
313.251,0.0
313.491,0.0
313.732,0.0
313.972,0.0
314.213,0.0
314.453,0.0
314.694,0.0
314.934,0.0
315.174,0.0
315.415,0.0
315.655,0.0
315.896,0.0
316.136,0.0
316.376,0.0
316.617,0.0
316.857,0.0
317.098,0.0
317.338,0.0
317.579,0.0
317.819,0.0
318.059,0.0
318.3,0.0
318.54,0.0
318.781,0.0
319.021,0.0
319.261,0.0
319.502,0.0
319.742,0.0
319.983,0.0
320.223,0.0
320.464,0.0
320.704,0.0
320.944,0.0
321.185,0.0
321.425,0.0
321.666,0.0
321.906,0.0
322.147,0.0
322.387,0.0
322.627,0.0
322.868,0.0
323.108,0.0
323.349,0.0
323.589,0.0
323.829,0.0
324.07,0.0
324.31,0.0
324.551,0.0
324.791,0.0
325.032,0.0
325.272,0.0
325.512,0.0
325.753,0.0
325.993,0.0
326.234,0.0
326.474,0.0
326.714,0.0
326.955,0.0
327.195,0.0
327.436,0.0
327.676,0.0
327.917,0.0
328.157,0.0
328.397,0.0
328.638,0.0
328.878,0.0
329.119,0.0
329.359,0.0
329.599,0.0
329.84,0.0
330.08,0.0
330.321,0.0
330.561,0.0
330.802,0.0
331.042,0.0
331.282,0.0
331.523,0.0
331.763,0.0
332.004,0.0
332.244,0.0
332.484,0.0
332.725,0.0
332.965,0.0
333.206,0.0
333.446,0.0
333.687,0.0
333.927,0.0
334.167,0.0
334.408,0.0
334.648,0.0
334.889,0.0
335.129,0.0
335.37,0.0
335.61,0.0
335.85,0.0
336.091,0.0
336.331,0.0
336.572,0.0
336.812,0.0
337.052,0.0
337.293,0.0
337.533,0.0
337.774,0.0
338.014,0.0
338.255,0.0
338.495,0.0
338.735,0.0
338.976,0.0
339.216,0.0
339.457,0.0
339.697,0.0
339.937,0.0
340.178,0.0
340.418,0.0
340.659,0.0
340.899,0.0
341.14,0.0
341.38,0.0
341.62,0.0
341.861,0.0
342.101,0.0
342.342,0.0
342.582,0.0
342.822,0.0
343.063,0.0
343.303,0.0
343.544,0.0
343.784,0.0
344.025,0.0
344.265,0.0
344.505,0.0
344.746,0.0
344.986,0.0
345.227,0.0
345.467,0.0
345.707,0.0
345.948,0.0
346.188,0.0
346.429,0.0
346.669,0.0
346.91,0.0
347.15,0.0
